date,song,artist,popularity,duration_ms,album_type,total_tracks,is_explicit,album_cover_url,position
2026-05-16,Catalog Track 18,Indie/OST Artist,42,200000,single,1,False,https://images.example.com/catalog.jpg,18
2026-05-16,Catalog Track 19,Indie/OST Artist,41,200000,single,1,False,https://images.example.com/catalog.jpg,19
2026-05-16,Catalog Track 20,Indie/OST Artist,40,200000,single,1,False,https://images.example.com/catalog.jpg,20
2026-05-16,Catalog Track 21,Indie/OST Artist,39,200000,single,1,False,https://images.example.com/catalog.jpg,21
2026-05-16,Catalog Track 22,Indie/OST Artist,38,200000,single,1,False,https://images.example.com/catalog.jpg,22
2026-05-16,Catalog Track 23,Indie/OST Artist,37,200000,single,1,False,https://images.example.com/catalog.jpg,23
2026-05-16,Catalog Track 24,Indie/OST Artist,36,200000,single,1,False,https://images.example.com/catalog.jpg,24
2026-05-16,Catalog Track 25,Indie/OST Artist,35,200000,single,1,False,https://images.example.com/catalog.jpg,25
2026-05-16,Catalog Track 26,Indie/OST Artist,34,200000,single,1,False,https://images.example.com/catalog.jpg,26
2026-05-16,Catalog Track 27,Indie/OST Artist,33,200000,single,1,False,https://images.example.com/catalog.jpg,27
2026-05-16,Catalog Track 28,Indie/OST Artist,32,200000,single,1,False,https://images.example.com/catalog.jpg,28
2026-05-16,Catalog Track 29,Indie/OST Artist,31,200000,single,1,False,https://images.example.com/catalog.jpg,29
2026-05-16,Catalog Track 30,Indie/OST Artist,30,200000,single,1,False,https://images.example.com/catalog.jpg,30
2026-05-16,Catalog Track 31,Indie/OST Artist,29,200000,single,1,False,https://images.example.com/catalog.jpg,31
2026-05-16,Catalog Track 32,Indie/OST Artist,28,200000,single,1,False,https://images.example.com/catalog.jpg,32
2026-05-16,Catalog Track 33,Indie/OST Artist,27,200000,single,1,False,https://images.example.com/catalog.jpg,33
2026-05-16,Catalog Track 34,Indie/OST Artist,26,200000,single,1,False,https://images.example.com/catalog.jpg,34
2026-05-16,Catalog Track 35,Indie/OST Artist,25,200000,single,1,False,https://images.example.com/catalog.jpg,35
2026-05-16,Catalog Track 36,Indie/OST Artist,24,200000,single,1,False,https://images.example.com/catalog.jpg,36
2026-05-16,Catalog Track 37,Indie/OST Artist,23,200000,single,1,False,https://images.example.com/catalog.jpg,37
2026-05-16,Catalog Track 38,Indie/OST Artist,22,200000,single,1,False,https://images.example.com/catalog.jpg,38
2026-05-16,Catalog Track 39,Indie/OST Artist,21,200000,single,1,False,https://images.example.com/catalog.jpg,39
2026-05-16,Catalog Track 40,Indie/OST Artist,20,200000,single,1,False,https://images.example.com/catalog.jpg,40
2026-05-16,Catalog Track 41,Indie/OST Artist,19,200000,single,1,False,https://images.example.com/catalog.jpg,41
2026-05-16,Catalog Track 42,Indie/OST Artist,18,200000,single,1,False,https://images.example.com/catalog.jpg,42
2026-05-16,Catalog Track 43,Indie/OST Artist,17,200000,single,1,False,https://images.example.com/catalog.jpg,43
2026-05-16,Catalog Track 44,Indie/OST Artist,16,200000,single,1,False,https://images.example.com/catalog.jpg,44
2026-05-16,Catalog Track 45,Indie/OST Artist,15,200000,single,1,False,https://images.example.com/catalog.jpg,45
2026-05-16,Catalog Track 46,Indie/OST Artist,14,200000,single,1,False,https://images.example.com/catalog.jpg,46
2026-05-16,Catalog Track 47,Indie/OST Artist,13,200000,single,1,False,https://images.example.com/catalog.jpg,47
2026-05-16,Catalog Track 48,Indie/OST Artist,12,200000,single,1,False,https://images.example.com/catalog.jpg,48
2026-05-16,Catalog Track 49,Indie/OST Artist,11,200000,single,1,False,https://images.example.com/catalog.jpg,49
2026-05-16,Catalog Track 50,Indie/OST Artist,10,200000,single,1,False,https://images.example.com/catalog.jpg,50
2026-05-17,How Sweet,NewJeans,91,178000,single,2,False,https://images.example.com/how sweet.jpg,1
2026-05-17,Supernova,aespa,88,178000,single,1,False,https://images.example.com/supernova.jpg,2
2026-05-17,Armageddon,aespa,84,212000,album,10,False,https://images.example.com/armageddon.jpg,3
2026-05-17,Magnetic,ILLIT,78,212000,album,5,False,https://images.example.com/magnetic.jpg,4
2026-05-17,Catalog Track 5,Indie/OST Artist,55,200000,single,1,False,https://images.example.com/catalog.jpg,5
2026-05-17,Catalog Track 6,Indie/OST Artist,54,200000,single,1,False,https://images.example.com/catalog.jpg,6
2026-05-17,Catalog Track 7,Indie/OST Artist,53,200000,single,1,False,https://images.example.com/catalog.jpg,7
2026-05-17,Catalog Track 8,Indie/OST Artist,52,200000,single,1,False,https://images.example.com/catalog.jpg,8
2026-05-17,Catalog Track 9,Indie/OST Artist,51,200000,single,1,False,https://images.example.com/catalog.jpg,9
2026-05-17,Catalog Track 10,Indie/OST Artist,50,200000,single,1,False,https://images.example.com/catalog.jpg,10
2026-05-17,Catalog Track 11,Indie/OST Artist,49,200000,single,1,False,https://images.example.com/catalog.jpg,11
2026-05-17,Catalog Track 12,Indie/OST Artist,48,200000,single,1,False,https://images.example.com/catalog.jpg,12
2026-05-17,Catalog Track 13,Indie/OST Artist,47,200000,single,1,False,https://images.example.com/catalog.jpg,13
2026-05-17,Catalog Track 14,Indie/OST Artist,46,200000,single,1,False,https://images.example.com/catalog.jpg,14
2026-05-17,Catalog Track 15,Indie/OST Artist,45,200000,single,1,False,https://images.example.com/catalog.jpg,15
2026-05-17,Catalog Track 16,Indie/OST Artist,44,200000,single,1,False,https://images.example.com/catalog.jpg,16
2026-05-17,Catalog Track 17,Indie/OST Artist,43,200000,single,1,False,https://images.example.com/catalog.jpg,17
2026-05-17,Catalog Track 18,Indie/OST Artist,42,200000,single,1,False,https://images.example.com/catalog.jpg,18
2026-05-17,Catalog Track 19,Indie/OST Artist,41,200000,single,1,False,https://images.example.com/catalog.jpg,19
2026-05-17,Catalog Track 20,Indie/OST Artist,40,200000,single,1,False,https://images.example.com/catalog.jpg,20
2026-05-17,Catalog Track 21,Indie/OST Artist,39,200000,single,1,False,https://images.example.com/catalog.jpg,21
2026-05-17,Catalog Track 22,Indie/OST Artist,38,200000,single,1,False,https://images.example.com/catalog.jpg,22
2026-05-17,Catalog Track 23,Indie/OST Artist,37,200000,single,1,False,https://images.example.com/catalog.jpg,23
2026-05-17,Catalog Track 24,Indie/OST Artist,36,200000,single,1,False,https://images.example.com/catalog.jpg,24
2026-05-17,Catalog Track 25,Indie/OST Artist,35,200000,single,1,False,https://images.example.com/catalog.jpg,25
2026-05-17,Catalog Track 26,Indie/OST Artist,34,200000,single,1,False,https://images.example.com/catalog.jpg,26
2026-05-17,Catalog Track 27,Indie/OST Artist,33,200000,single,1,False,https://images.example.com/catalog.jpg,27
2026-05-17,Catalog Track 28,Indie/OST Artist,32,200000,single,1,False,https://images.example.com/catalog.jpg,28
2026-05-17,Catalog Track 29,Indie/OST Artist,31,200000,single,1,False,https://images.example.com/catalog.jpg,29
2026-05-17,Catalog Track 30,Indie/OST Artist,30,200000,single,1,False,https://images.example.com/catalog.jpg,30
2026-05-17,Catalog Track 31,Indie/OST Artist,29,200000,single,1,False,https://images.example.com/catalog.jpg,31
2026-05-17,Catalog Track 32,Indie/OST Artist,28,200000,single,1,False,https://images.example.com/catalog.jpg,32
2026-05-17,Catalog Track 33,Indie/OST Artist,27,200000,single,1,False,https://images.example.com/catalog.jpg,33
2026-05-17,Catalog Track 34,Indie/OST Artist,26,200000,single,1,False,https://images.example.com/catalog.jpg,34
2026-05-17,Catalog Track 35,Indie/OST Artist,25,200000,single,1,False,https://images.example.com/catalog.jpg,35
2026-05-17,Catalog Track 36,Indie/OST Artist,24,200000,single,1,False,https://images.example.com/catalog.jpg,36
2026-05-17,Catalog Track 37,Indie/OST Artist,23,200000,single,1,False,https://images.example.com/catalog.jpg,37
2026-05-17,Catalog Track 38,Indie/OST Artist,22,200000,single,1,False,https://images.example.com/catalog.jpg,38
2026-05-17,Catalog Track 39,Indie/OST Artist,21,200000,single,1,False,https://images.example.com/catalog.jpg,39
2026-05-17,Catalog Track 40,Indie/OST Artist,20,200000,single,1,False,https://images.example.com/catalog.jpg,40
2026-05-17,Catalog Track 41,Indie/OST Artist,19,200000,single,1,False,https://images.example.com/catalog.jpg,41
2026-05-17,Catalog Track 42,Indie/OST Artist,18,200000,single,1,False,https://images.example.com/catalog.jpg,42
2026-05-17,Catalog Track 43,Indie/OST Artist,17,200000,single,1,False,https://images.example.com/catalog.jpg,43
2026-05-17,Catalog Track 44,Indie/OST Artist,16,200000,single,1,False,https://images.example.com/catalog.jpg,44
2026-05-17,Catalog Track 45,Indie/OST Artist,15,200000,single,1,False,https://images.example.com/catalog.jpg,45
2026-05-17,Catalog Track 46,Indie/OST Artist,14,200000,single,1,False,https://images.example.com/catalog.jpg,46
2026-05-17,Catalog Track 47,Indie/OST Artist,13,200000,single,1,False,https://images.example.com/catalog.jpg,47
2026-05-17,Catalog Track 48,Indie/OST Artist,12,200000,single,1,False,https://images.example.com/catalog.jpg,48
2026-05-17,Catalog Track 49,Indie/OST Artist,11,200000,single,1,False,https://images.example.com/catalog.jpg,49
2026-05-17,Catalog Track 50,Indie/OST Artist,10,200000,single,1,False,https://images.example.com/catalog.jpg,50
2026-05-18,Supernova,aespa,89,178000,single,1,False,https://images.example.com/supernova.jpg,1
2026-05-18,How Sweet,NewJeans,89,178000,single,2,False,https://images.example.com/how sweet.jpg,2
2026-05-18,Armageddon,aespa,85,212000,album,10,False,https://images.example.com/armageddon.jpg,3
2026-05-18,Magnetic,ILLIT,79,212000,album,5,False,https://images.example.com/magnetic.jpg,4
2026-05-18,Catalog Track 5,Indie/OST Artist,55,200000,single,1,False,https://images.example.com/catalog.jpg,5
2026-05-18,Catalog Track 6,Indie/OST Artist,54,200000,single,1,False,https://images.example.com/catalog.jpg,6
2026-05-18,Catalog Track 7,Indie/OST Artist,53,200000,single,1,False,https://images.example.com/catalog.jpg,7
2026-05-18,Catalog Track 8,Indie/OST Artist,52,200000,single,1,False,https://images.example.com/catalog.jpg,8
2026-05-18,Catalog Track 9,Indie/OST Artist,51,200000,single,1,False,https://images.example.com/catalog.jpg,9
2026-05-18,Catalog Track 10,Indie/OST Artist,50,200000,single,1,False,https://images.example.com/catalog.jpg,10
2026-05-18,Catalog Track 11,Indie/OST Artist,49,200000,single,1,False,https://images.example.com/catalog.jpg,11
2026-05-18,Catalog Track 12,Indie/OST Artist,48,200000,single,1,False,https://images.example.com/catalog.jpg,12
2026-05-18,Catalog Track 13,Indie/OST Artist,47,200000,single,1,False,https://images.example.com/catalog.jpg,13
2026-05-18,Catalog Track 14,Indie/OST Artist,46,200000,single,1,False,https://images.example.com/catalog.jpg,14
2026-05-18,Catalog Track 15,Indie/OST Artist,45,200000,single,1,False,https://images.example.com/catalog.jpg,15
2026-05-18,Catalog Track 16,Indie/OST Artist,44,200000,single,1,False,https://images.example.com/catalog.jpg,16
2026-05-18,Catalog Track 17,Indie/OST Artist,43,200000,single,1,False,https://images.example.com/catalog.jpg,17
2026-05-18,Catalog Track 18,Indie/OST Artist,42,200000,single,1,False,https://images.example.com/catalog.jpg,18
2026-05-18,Catalog Track 19,Indie/OST Artist,41,200000,single,1,False,https://images.example.com/catalog.jpg,19
2026-05-18,Catalog Track 20,Indie/OST Artist,40,200000,single,1,False,https://images.example.com/catalog.jpg,20
2026-05-18,Catalog Track 21,Indie/OST Artist,39,200000,single,1,False,https://images.example.com/catalog.jpg,21
2026-05-18,Catalog Track 22,Indie/OST Artist,38,200000,single,1,False,https://images.example.com/catalog.jpg,22
2026-05-18,Catalog Track 23,Indie/OST Artist,37,200000,single,1,False,https://images.example.com/catalog.jpg,23
2026-05-18,Catalog Track 24,Indie/OST Artist,36,200000,single,1,False,https://images.example.com/catalog.jpg,24
2026-05-18,Catalog Track 25,Indie/OST Artist,35,200000,single,1,False,https://images.example.com/catalog.jpg,25
2026-05-18,Catalog Track 26,Indie/OST Artist,34,200000,single,1,False,https://images.example.com/catalog.jpg,26
2026-05-18,Catalog Track 27,Indie/OST Artist,33,200000,single,1,False,https://images.example.com/catalog.jpg,27
2026-05-18,Catalog Track 28,Indie/OST Artist,32,200000,single,1,False,https://images.example.com/catalog.jpg,28
2026-05-18,Catalog Track 29,Indie/OST Artist,31,200000,single,1,False,https://images.example.com/catalog.jpg,29
2026-05-18,Catalog Track 30,Indie/OST Artist,30,200000,single,1,False,https://images.example.com/catalog.jpg,30
2026-05-18,Catalog Track 31,Indie/OST Artist,29,200000,single,1,False,https://images.example.com/catalog.jpg,31
2026-05-18,Catalog Track 32,Indie/OST Artist,28,200000,single,1,False,https://images.example.com/catalog.jpg,32
2026-05-18,Catalog Track 33,Indie/OST Artist,27,200000,single,1,False,https://images.example.com/catalog.jpg,33
2026-05-18,Catalog Track 34,Indie/OST Artist,26,200000,single,1,False,https://images.example.com/catalog.jpg,34
2026-05-18,Catalog Track 35,Indie/OST Artist,25,200000,single,1,False,https://images.example.com/catalog.jpg,35
2026-05-18,Catalog Track 36,Indie/OST Artist,24,200000,single,1,False,https://images.example.com/catalog.jpg,36
2026-05-18,Catalog Track 37,Indie/OST Artist,23,200000,single,1,False,https://images.example.com/catalog.jpg,37
2026-05-18,Catalog Track 38,Indie/OST Artist,22,200000,single,1,False,https://images.example.com/catalog.jpg,38
2026-05-18,Catalog Track 39,Indie/OST Artist,21,200000,single,1,False,https://images.example.com/catalog.jpg,39
2026-05-18,Catalog Track 40,Indie/OST Artist,20,200000,single,1,False,https://images.example.com/catalog.jpg,40
2026-05-18,Catalog Track 41,Indie/OST Artist,19,200000,single,1,False,https://images.example.com/catalog.jpg,41
2026-05-18,Catalog Track 42,Indie/OST Artist,18,200000,single,1,False,https://images.example.com/catalog.jpg,42
2026-05-18,Catalog Track 43,Indie/OST Artist,17,200000,single,1,False,https://images.example.com/catalog.jpg,43
2026-05-18,Catalog Track 44,Indie/OST Artist,16,200000,single,1,False,https://images.example.com/catalog.jpg,44
2026-05-18,Catalog Track 45,Indie/OST Artist,15,200000,single,1,False,https://images.example.com/catalog.jpg,45
2026-05-18,Catalog Track 46,Indie/OST Artist,14,200000,single,1,False,https://images.example.com/catalog.jpg,46
2026-05-18,Catalog Track 47,Indie/OST Artist,13,200000,single,1,False,https://images.example.com/catalog.jpg,47
2026-05-18,Catalog Track 48,Indie/OST Artist,12,200000,single,1,False,https://images.example.com/catalog.jpg,48
2026-05-18,Catalog Track 49,Indie/OST Artist,11,200000,single,1,False,https://images.example.com/catalog.jpg,49
2026-05-18,Catalog Track 50,Indie/OST Artist,10,200000,single,1,False,https://images.example.com/catalog.jpg,50
2026-05-19,Supernova,aespa,92,178000,single,1,False,https://images.example.com/supernova.jpg,1
2026-05-19,How Sweet,NewJeans,91,178000,single,2,False,https://images.example.com/how sweet.jpg,2
2026-05-19,Armageddon,aespa,83,212000,album,10,False,https://images.example.com/armageddon.jpg,3
2026-05-19,Magnetic,ILLIT,80,212000,album,5,False,https://images.example.com/magnetic.jpg,4
2026-05-19,Catalog Track 5,Indie/OST Artist,55,200000,single,1,False,https://images.example.com/catalog.jpg,5
2026-05-19,Catalog Track 6,Indie/OST Artist,54,200000,single,1,False,https://images.example.com/catalog.jpg,6
2026-05-19,Catalog Track 7,Indie/OST Artist,53,200000,single,1,False,https://images.example.com/catalog.jpg,7
2026-05-19,Catalog Track 8,Indie/OST Artist,52,200000,single,1,False,https://images.example.com/catalog.jpg,8
2026-05-19,Catalog Track 9,Indie/OST Artist,51,200000,single,1,False,https://images.example.com/catalog.jpg,9
2026-05-19,Catalog Track 10,Indie/OST Artist,50,200000,single,1,False,https://images.example.com/catalog.jpg,10
2026-05-19,Catalog Track 11,Indie/OST Artist,49,200000,single,1,False,https://images.example.com/catalog.jpg,11
2026-05-19,Catalog Track 12,Indie/OST Artist,48,200000,single,1,False,https://images.example.com/catalog.jpg,12
2026-05-19,Catalog Track 13,Indie/OST Artist,47,200000,single,1,False,https://images.example.com/catalog.jpg,13
2026-05-19,Catalog Track 14,Indie/OST Artist,46,200000,single,1,False,https://images.example.com/catalog.jpg,14
2026-05-19,Catalog Track 15,Indie/OST Artist,45,200000,single,1,False,https://images.example.com/catalog.jpg,15
2026-05-19,Catalog Track 16,Indie/OST Artist,44,200000,single,1,False,https://images.example.com/catalog.jpg,16
2026-05-19,Catalog Track 17,Indie/OST Artist,43,200000,single,1,False,https://images.example.com/catalog.jpg,17
2026-05-19,Catalog Track 18,Indie/OST Artist,42,200000,single,1,False,https://images.example.com/catalog.jpg,18
2026-05-19,Catalog Track 19,Indie/OST Artist,41,200000,single,1,False,https://images.example.com/catalog.jpg,19
2026-05-19,Catalog Track 20,Indie/OST Artist,40,200000,single,1,False,https://images.example.com/catalog.jpg,20
2026-05-19,Catalog Track 21,Indie/OST Artist,39,200000,single,1,False,https://images.example.com/catalog.jpg,21
2026-05-19,Catalog Track 22,Indie/OST Artist,38,200000,single,1,False,https://images.example.com/catalog.jpg,22
2026-05-19,Catalog Track 23,Indie/OST Artist,37,200000,single,1,False,https://images.example.com/catalog.jpg,23
2026-05-19,Catalog Track 24,Indie/OST Artist,36,200000,single,1,False,https://images.example.com/catalog.jpg,24
2026-05-19,Catalog Track 25,Indie/OST Artist,35,200000,single,1,False,https://images.example.com/catalog.jpg,25
2026-05-19,Catalog Track 26,Indie/OST Artist,34,200000,single,1,False,https://images.example.com/catalog.jpg,26
2026-05-19,Catalog Track 27,Indie/OST Artist,33,200000,single,1,False,https://images.example.com/catalog.jpg,27
2026-05-19,Catalog Track 28,Indie/OST Artist,32,200000,single,1,False,https://images.example.com/catalog.jpg,28
2026-05-19,Catalog Track 29,Indie/OST Artist,31,200000,single,1,False,https://images.example.com/catalog.jpg,29
2026-05-19,Catalog Track 30,Indie/OST Artist,30,200000,single,1,False,https://images.example.com/catalog.jpg,30
2026-05-19,Catalog Track 31,Indie/OST Artist,29,200000,single,1,False,https://images.example.com/catalog.jpg,31
2026-05-19,Catalog Track 32,Indie/OST Artist,28,200000,single,1,False,https://images.example.com/catalog.jpg,32
2026-05-19,Catalog Track 33,Indie/OST Artist,27,200000,single,1,False,https://images.example.com/catalog.jpg,33
2026-05-19,Catalog Track 34,Indie/OST Artist,26,200000,single,1,False,https://images.example.com/catalog.jpg,34
2026-05-19,Catalog Track 35,Indie/OST Artist,25,200000,single,1,False,https://images.example.com/catalog.jpg,35
2026-05-19,Catalog Track 36,Indie/OST Artist,24,200000,single,1,False,https://images.example.com/catalog.jpg,36
2026-05-19,Catalog Track 37,Indie/OST Artist,23,200000,single,1,False,https://images.example.com/catalog.jpg,37
2026-05-19,Catalog Track 38,Indie/OST Artist,22,200000,single,1,False,https://images.example.com/catalog.jpg,38
2026-05-19,Catalog Track 39,Indie/OST Artist,21,200000,single,1,False,https://images.example.com/catalog.jpg,39
2026-05-19,Catalog Track 40,Indie/OST Artist,20,200000,single,1,False,https://images.example.com/catalog.jpg,40
2026-05-19,Catalog Track 41,Indie/OST Artist,19,200000,single,1,False,https://images.example.com/catalog.jpg,41
2026-05-19,Catalog Track 42,Indie/OST Artist,18,200000,single,1,False,https://images.example.com/catalog.jpg,42
2026-05-19,Catalog Track 43,Indie/OST Artist,17,200000,single,1,False,https://images.example.com/catalog.jpg,43
2026-05-19,Catalog Track 44,Indie/OST Artist,16,200000,single,1,False,https://images.example.com/catalog.jpg,44
2026-05-19,Catalog Track 45,Indie/OST Artist,15,200000,single,1,False,https://images.example.com/catalog.jpg,45
2026-05-19,Catalog Track 46,Indie/OST Artist,14,200000,single,1,False,https://images.example.com/catalog.jpg,46
2026-05-19,Catalog Track 47,Indie/OST Artist,13,200000,single,1,False,https://images.example.com/catalog.jpg,47
2026-05-19,Catalog Track 48,Indie/OST Artist,12,200000,single,1,False,https://images.example.com/catalog.jpg,48
2026-05-19,Catalog Track 49,Indie/OST Artist,11,200000,single,1,False,https://images.example.com/catalog.jpg,49
2026-05-19,Catalog Track 50,Indie/OST Artist,10,200000,single,1,False,https://images.example.com/catalog.jpg,50
2026-05-20,Supernova,aespa,90,178000,single,1,False,https://images.example.com/supernova.jpg,1
2026-05-20,How Sweet,NewJeans,88,178000,single,2,False,https://images.example.com/how sweet.jpg,2
2026-05-20,Armageddon,aespa,84,212000,album,10,False,https://images.example.com/armageddon.jpg,3
2026-05-20,Magnetic,ILLIT,78,212000,album,5,False,https://images.example.com/magnetic.jpg,4
2026-05-20,Catalog Track 5,Indie/OST Artist,55,200000,single,1,False,https://images.example.com/catalog.jpg,5
2026-05-20,Catalog Track 6,Indie/OST Artist,54,200000,single,1,False,https://images.example.com/catalog.jpg,6
2026-05-20,Catalog Track 7,Indie/OST Artist,53,200000,single,1,False,https://images.example.com/catalog.jpg,7
2026-05-20,Catalog Track 8,Indie/OST Artist,52,200000,single,1,False,https://images.example.com/catalog.jpg,8
2026-05-20,Catalog Track 9,Indie/OST Artist,51,200000,single,1,False,https://images.example.com/catalog.jpg,9
2026-05-20,Catalog Track 10,Indie/OST Artist,50,200000,single,1,False,https://images.example.com/catalog.jpg,10
2026-05-20,Catalog Track 11,Indie/OST Artist,49,200000,single,1,False,https://images.example.com/catalog.jpg,11
2026-05-20,Catalog Track 12,Indie/OST Artist,48,200000,single,1,False,https://images.example.com/catalog.jpg,12
2026-05-20,Catalog Track 13,Indie/OST Artist,47,200000,single,1,False,https://images.example.com/catalog.jpg,13
2026-05-20,Catalog Track 14,Indie/OST Artist,46,200000,single,1,False,https://images.example.com/catalog.jpg,14
2026-05-20,Catalog Track 15,Indie/OST Artist,45,200000,single,1,False,https://images.example.com/catalog.jpg,15
2026-05-20,Catalog Track 16,Indie/OST Artist,44,200000,single,1,False,https://images.example.com/catalog.jpg,16
2026-05-20,Catalog Track 17,Indie/OST Artist,43,200000,single,1,False,https://images.example.com/catalog.jpg,17
2026-05-20,Catalog Track 18,Indie/OST Artist,42,200000,single,1,False,https://images.example.com/catalog.jpg,18
2026-05-20,Catalog Track 19,Indie/OST Artist,41,200000,single,1,False,https://images.example.com/catalog.jpg,19
2026-05-20,Catalog Track 20,Indie/OST Artist,40,200000,single,1,False,https://images.example.com/catalog.jpg,20
2026-05-20,Catalog Track 21,Indie/OST Artist,39,200000,single,1,False,https://images.example.com/catalog.jpg,21
2026-05-20,Catalog Track 22,Indie/OST Artist,38,200000,single,1,False,https://images.example.com/catalog.jpg,22
2026-05-20,Catalog Track 23,Indie/OST Artist,37,200000,single,1,False,https://images.example.com/catalog.jpg,23
2026-05-20,Catalog Track 24,Indie/OST Artist,36,200000,single,1,False,https://images.example.com/catalog.jpg,24
2026-05-20,Catalog Track 25,Indie/OST Artist,35,200000,single,1,False,https://images.example.com/catalog.jpg,25
2026-05-20,Catalog Track 26,Indie/OST Artist,34,200000,single,1,False,https://images.example.com/catalog.jpg,26
2026-05-20,Catalog Track 27,Indie/OST Artist,33,200000,single,1,False,https://images.example.com/catalog.jpg,27
2026-05-20,Catalog Track 28,Indie/OST Artist,32,200000,single,1,False,https://images.example.com/catalog.jpg,28
2026-05-20,Catalog Track 29,Indie/OST Artist,31,200000,single,1,False,https://images.example.com/catalog.jpg,29
2026-05-20,Catalog Track 30,Indie/OST Artist,30,200000,single,1,False,https://images.example.com/catalog.jpg,30
2026-05-20,Catalog Track 31,Indie/OST Artist,29,200000,single,1,False,https://images.example.com/catalog.jpg,31
2026-05-20,Catalog Track 32,Indie/OST Artist,28,200000,single,1,False,https://images.example.com/catalog.jpg,32
2026-05-20,Catalog Track 33,Indie/OST Artist,27,200000,single,1,False,https://images.example.com/catalog.jpg,33
2026-05-20,Catalog Track 34,Indie/OST Artist,26,200000,single,1,False,https://images.example.com/catalog.jpg,34
2026-05-20,Catalog Track 35,Indie/OST Artist,25,200000,single,1,False,https://images.example.com/catalog.jpg,35
2026-05-20,Catalog Track 36,Indie/OST Artist,24,200000,single,1,False,https://images.example.com/catalog.jpg,36
2026-05-20,Catalog Track 37,Indie/OST Artist,23,200000,single,1,False,https://images.example.com/catalog.jpg,37
2026-05-20,Catalog Track 38,Indie/OST Artist,22,200000,single,1,False,https://images.example.com/catalog.jpg,38
2026-05-20,Catalog Track 39,Indie/OST Artist,21,200000,single,1,False,https://images.example.com/catalog.jpg,39
2026-05-20,Catalog Track 40,Indie/OST Artist,20,200000,single,1,False,https://images.example.com/catalog.jpg,40
2026-05-20,Catalog Track 41,Indie/OST Artist,19,200000,single,1,False,https://images.example.com/catalog.jpg,41
2026-05-20,Catalog Track 42,Indie/OST Artist,18,200000,single,1,False,https://images.example.com/catalog.jpg,42
2026-05-20,Catalog Track 43,Indie/OST Artist,17,200000,single,1,False,https://images.example.com/catalog.jpg,43
2026-05-20,Catalog Track 44,Indie/OST Artist,16,200000,single,1,False,https://images.example.com/catalog.jpg,44
2026-05-20,Catalog Track 45,Indie/OST Artist,15,200000,single,1,False,https://images.example.com/catalog.jpg,45
2026-05-20,Catalog Track 46,Indie/OST Artist,14,200000,single,1,False,https://images.example.com/catalog.jpg,46
2026-05-20,Catalog Track 47,Indie/OST Artist,13,200000,single,1,False,https://images.example.com/catalog.jpg,47
2026-05-20,Catalog Track 48,Indie/OST Artist,12,200000,single,1,False,https://images.example.com/catalog.jpg,48
2026-05-20,Catalog Track 49,Indie/OST Artist,11,200000,single,1,False,https://images.example.com/catalog.jpg,49
2026-05-20,Catalog Track 50,Indie/OST Artist,10,200000,single,1,False,https://images.example.com/catalog.jpg,50
2026-05-21,Supernova,aespa,93,178000,single,1,False,https://images.example.com/supernova.jpg,1
2026-05-21,How Sweet,NewJeans,90,178000,single,2,False,https://images.example.com/how sweet.jpg,2
2026-05-21,Magnetic,ILLIT,83,212000,album,5,False,https://images.example.com/magnetic.jpg,3
2026-05-21,Armageddon,aespa,80,212000,album,10,False,https://images.example.com/armageddon.jpg,4
2026-05-21,Catalog Track 5,Indie/OST Artist,55,200000,single,1,False,https://images.example.com/catalog.jpg,5
2026-05-21,Catalog Track 6,Indie/OST Artist,54,200000,single,1,False,https://images.example.com/catalog.jpg,6
2026-05-21,Catalog Track 7,Indie/OST Artist,53,200000,single,1,False,https://images.example.com/catalog.jpg,7
2026-05-21,Catalog Track 8,Indie/OST Artist,52,200000,single,1,False,https://images.example.com/catalog.jpg,8
2026-05-21,Catalog Track 9,Indie/OST Artist,51,200000,single,1,False,https://images.example.com/catalog.jpg,9
2026-05-21,Catalog Track 10,Indie/OST Artist,50,200000,single,1,False,https://images.example.com/catalog.jpg,10
2026-05-21,Catalog Track 11,Indie/OST Artist,49,200000,single,1,False,https://images.example.com/catalog.jpg,11
2026-05-21,Catalog Track 12,Indie/OST Artist,48,200000,single,1,False,https://images.example.com/catalog.jpg,12
2026-05-21,Catalog Track 13,Indie/OST Artist,47,200000,single,1,False,https://images.example.com/catalog.jpg,13
2026-05-21,Catalog Track 14,Indie/OST Artist,46,200000,single,1,False,https://images.example.com/catalog.jpg,14
2026-05-21,Catalog Track 15,Indie/OST Artist,45,200000,single,1,False,https://images.example.com/catalog.jpg,15
2026-05-21,Catalog Track 16,Indie/OST Artist,44,200000,single,1,False,https://images.example.com/catalog.jpg,16
2026-05-21,Catalog Track 17,Indie/OST Artist,43,200000,single,1,False,https://images.example.com/catalog.jpg,17
2026-05-21,Catalog Track 18,Indie/OST Artist,42,200000,single,1,False,https://images.example.com/catalog.jpg,18
2026-05-21,Catalog Track 19,Indie/OST Artist,41,200000,single,1,False,https://images.example.com/catalog.jpg,19
2026-05-21,Catalog Track 20,Indie/OST Artist,40,200000,single,1,False,https://images.example.com/catalog.jpg,20
2026-05-21,Catalog Track 21,Indie/OST Artist,39,200000,single,1,False,https://images.example.com/catalog.jpg,21
2026-05-21,Catalog Track 22,Indie/OST Artist,38,200000,single,1,False,https://images.example.com/catalog.jpg,22
2026-05-21,Catalog Track 23,Indie/OST Artist,37,200000,single,1,False,https://images.example.com/catalog.jpg,23
